
影音,#group#
Now星影台,https://test.946985.filegear-sg.me/proxy/84de4c236d106553
Now爆谷台,https://test.946985.filegear-sg.me/proxy/d82d2bda2cc2cbaa
Now直播台,https://test.946985.filegear-sg.me/proxy/b3c200fb524cf30c
PopC,https://test.946985.filegear-sg.me/proxy/37414657af7ded2b
ROCK Action,https://test.946985.filegear-sg.me/proxy/f146d0e593c924e4
TVB Plus,https://test.946985.filegear-sg.me/proxy/017a0e2f8f6d4269
Thrill,https://test.946985.filegear-sg.me/proxy/68311ec6dc2a16c2
Viu TV,https://test.946985.filegear-sg.me/proxy/375e0424688639d2
ZooMoo,https://test.946985.filegear-sg.me/proxy/92199c9e1fccab7c
HITS頻道,https://test.946985.filegear-sg.me/proxy/71bebe25fbff499f
ROCK Action,https://test.946985.filegear-sg.me/proxy/a233cc1a87cac018
TVBS,https://test.946985.filegear-sg.me/proxy/9376eaeb02d189d2
TVBS新聞,https://test.946985.filegear-sg.me/proxy/aeeed2eb197331b1
TVBS歡樂台,https://test.946985.filegear-sg.me/proxy/84820d3dc03cb8b7
TVBS精采台,https://test.946985.filegear-sg.me/proxy/6cece77d92558ddc
amc電影台,https://test.946985.filegear-sg.me/proxy/b76b254f6596b0e4
三立新聞iNEWS,https://test.946985.filegear-sg.me/proxy/00de5aa900efc4a6
中天新聞台,https://test.946985.filegear-sg.me/proxy/3afbd1dfcb523c6e
中視,https://test.946985.filegear-sg.me/proxy/643626fecd860e6a
中視新聞,https://test.946985.filegear-sg.me/proxy/12cee55b2872c75a
亞洲旅遊台,https://test.946985.filegear-sg.me/proxy/a57d52fb47fe96fa
八大精彩台,https://test.946985.filegear-sg.me/proxy/9061feac2ccad080
八大綜藝台,https://test.946985.filegear-sg.me/proxy/98783bd6d30c6172
公視戲劇,https://test.946985.filegear-sg.me/proxy/d830b64591d455c8
博斯無限二台,https://test.946985.filegear-sg.me/proxy/00408842a6a94b0c
博斯無限台,https://test.946985.filegear-sg.me/proxy/2b2601bab98ad272
博斯網球台,https://test.946985.filegear-sg.me/proxy/88cbc68cd535170c
博斯運動一台,https://test.946985.filegear-sg.me/proxy/0f1906324484e7eb
博斯運動二台,https://test.946985.filegear-sg.me/proxy/8e78202334dfc36f
博斯高球二台,https://test.946985.filegear-sg.me/proxy/95179e59bf62f976
博斯高球台,https://test.946985.filegear-sg.me/proxy/36caeba73fc322ef
博斯魅力台,https://test.946985.filegear-sg.me/proxy/5f7ea293cf539100
寰宇新聞台,https://test.946985.filegear-sg.me/proxy/e3f6ff0bccdd3743
寰宇新聞台灣台,https://test.946985.filegear-sg.me/proxy/64b4966bb4966779
愛爾達寵物運動台,https://test.946985.filegear-sg.me/proxy/b18f339c2433896a
智林體育台,https://test.946985.filegear-sg.me/proxy/7e69d00b35b3e08a
東森新聞台,https://test.946985.filegear-sg.me/proxy/666a3149098342a0
東森財經新聞台,https://test.946985.filegear-sg.me/proxy/f12538d1a3c40515
民視,https://test.946985.filegear-sg.me/proxy/348ebdc98156cdf9
民視台灣台,https://test.946985.filegear-sg.me/proxy/4f5c2cf340ccf1e4
民視影劇台,https://test.946985.filegear-sg.me/proxy/46f98b6f81c5bae4
民視新聞台,https://test.946985.filegear-sg.me/proxy/479c35ac28aa5673
民視旅遊台,https://test.946985.filegear-sg.me/proxy/1bb9dd3c90eeebaf
民視第一台,https://test.946985.filegear-sg.me/proxy/2962700ad2363590
民視綜藝台,https://test.946985.filegear-sg.me/proxy/942f93dffd0ffc88
華視,https://test.946985.filegear-sg.me/proxy/c33507c461152579
華視新聞,https://test.946985.filegear-sg.me/proxy/db5de5d676197e66
豬哥亮歌廳秀,https://test.946985.filegear-sg.me/proxy/988de8fc9a1ee44c
采昌影劇台,https://test.946985.filegear-sg.me/proxy/59a9aa38b14b8497
金光布袋戲,https://test.946985.filegear-sg.me/proxy/de85d3abfade1908
靖天戲劇台,https://test.946985.filegear-sg.me/proxy/e15a73b3e057b98b
靖天映畫,https://test.946985.filegear-sg.me/proxy/dec613a636983708
靖天電影台,https://test.946985.filegear-sg.me/proxy/b1055577a34476e4
靖洋戲劇台,https://test.946985.filegear-sg.me/proxy/575625e186c53934
龍華卡通台,https://test.946985.filegear-sg.me/proxy/1af4357b087a4014
龍華戲劇台,https://test.946985.filegear-sg.me/proxy/0cd15ef7dac65487
龍華日韓台,https://test.946985.filegear-sg.me/proxy/e22b032d5a9990af
龍華洋片台,https://test.946985.filegear-sg.me/proxy/fef9924d15fe3615
龍華經典台,https://test.946985.filegear-sg.me/proxy/496083282139729f
龍華電影台,https://test.946985.filegear-sg.me/proxy/3e25c26d79d21d2d

国外UK,#genre#,DE=3
COZI TV SD,http://108.181.20.255:27347/livehttpplay?channel_id=23000
TELEXITOS SD,http://108.181.20.255:27347/livehttpplay?channel_id=23001
TELEMUNDO WEST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23002
TELEMUNDO EAST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23003
TELEMUNDO MOUNTAIN HD,http://108.181.20.255:27347/livehttpplay?channel_id=23004
GOLF CHANNEL HD,http://108.181.20.255:27347/livehttpplay?channel_id=23005
UNIVERSAL KIDS HD,http://108.181.20.255:27347/livehttpplay?channel_id=23006
TV ONE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23007
E! WEST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23008
MTV WEST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23009
NICK EAST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23010
MTV HITS HD,http://108.181.20.255:27347/livehttpplay?channel_id=23011
PARAMOUND  WEST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23012
PARAMOUND CANADÁ HD,http://108.181.20.255:27347/livehttpplay?channel_id=23013
LOGO EAST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23014
CMT WEST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23015
AFN prime pacific HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23016
AFN family HD,http://108.181.20.255:27347/livehttpplay?channel_id=23017
AFN movie HD,http://108.181.20.255:27347/livehttpplay?channel_id=23018
AFN spectrum HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23019
AFN sports HD,http://108.181.20.255:27347/livehttpplay?channel_id=23020
AFN sports 2 HD,http://108.181.20.255:27347/livehttpplay?channel_id=23021
LAS ESTRELLAS HD,http://108.181.20.255:27347/livehttpplay?channel_id=23022
LAS ESTRELLAS HD -1HORA,http://108.181.20.255:27347/livehttpplay?channel_id=23023
LAS ESTRELLAS HD -2HORA,http://108.181.20.255:27347/livehttpplay?channel_id=23024
CANAL 5 HD,http://108.181.20.255:27347/livehttpplay?channel_id=23025
CANAL 5 HD -1 HORA ,http://108.181.20.255:27347/livehttpplay?channel_id=23026
NU9VE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23027
AZTECA1 HD,http://108.181.20.255:27347/livehttpplay?channel_id=23028
AZTECA1 HD -HORAS ,http://108.181.20.255:27347/livehttpplay?channel_id=23029
ADN 40 HD,http://108.181.20.255:27347/livehttpplay?channel_id=23030
a mas+HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23031
SKYSPORTS LA LIGA(DEMO),http://108.181.20.255:27347/livehttpplay?channel_id=23032
FutTV HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23033
truTV HD,http://108.181.20.255:27347/livehttpplay?channel_id=23034
DREAMWORKS HD,http://108.181.20.255:27347/livehttpplay?channel_id=23035
GOLDEN HD,http://108.181.20.255:27347/livehttpplay?channel_id=23036
Europa/europa HD,http://108.181.20.255:27347/livehttpplay?channel_id=23037
GOLDEN EDGE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23038
GOLDEN PREMIER HD,http://108.181.20.255:27347/livehttpplay?channel_id=23039
ÚNICABLE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23040
BANDAMAX HD,http://108.181.20.255:27347/livehttpplay?channel_id=23041
TELEMUNDO HD,http://108.181.20.255:27347/livehttpplay?channel_id=23042
DISTRITO COMEDIA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23043
NICK JR HD,http://108.181.20.255:27347/livehttpplay?channel_id=23044
CARTOON NETWORK HD,http://108.181.20.255:27347/livehttpplay?channel_id=23045
GOLDEN HD,http://108.181.20.255:27347/livehttpplay?channel_id=23046
GOLDEN EDGE HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23047
TUDN MX HD,http://108.181.20.255:27347/livehttpplay?channel_id=23048
HBO FAMILY HD,http://108.181.20.255:27347/livehttpplay?channel_id=23049
UNIVERSAL PREMIER HD,http://108.181.20.255:27347/livehttpplay?channel_id=23050
UNIVERSAL CINEMA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23051
UNIVERSAL CRIME HD,http://108.181.20.255:27347/livehttpplay?channel_id=23052
UNIVERSAL REALITYKIT HD,http://108.181.20.255:27347/livehttpplay?channel_id=23053
FOX PREMIUM HD,http://108.181.20.255:27347/livehttpplay?channel_id=23054
FOX SPORTS 3 HD,http://108.181.20.255:27347/livehttpplay?channel_id=23055
GOLTV HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23056
Hallmark East HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23057
Hallmark West HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23058
Hallmark Movie East HD,http://108.181.20.255:27347/livehttpplay?channel_id=23059
Hallmark Movie west HD,http://108.181.20.255:27347/livehttpplay?channel_id=23060
Hallmark Drama HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23061
BET Caribe HD,http://108.181.20.255:27347/livehttpplay?channel_id=23062
BET Canadá HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23063
BET East HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23064
BET Her Caribe HD,http://108.181.20.255:27347/livehttpplay?channel_id=23065
BET BET West HD,http://108.181.20.255:27347/livehttpplay?channel_id=23066
OXYGEN West HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23067
OXYGEN EAST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23068
USA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23069
BRAVO HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23070
SyFy East HD,http://108.181.20.255:27347/livehttpplay?channel_id=23071
MGM+HD,http://108.181.20.255:27347/livehttpplay?channel_id=23072
MGM+WEST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23073
MGM+HITS HD,http://108.181.20.255:27347/livehttpplay?channel_id=23074
MGM+MARQUE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23075
MGM+DRIVE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23076
CMT EAST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23077
MTV EAST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23078
NICK WEST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23079
VH1 WEST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23080
MTV LIVE HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23081
PARAMOUND EAST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23082
COMEDY WEST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23083
REVOLT HD,http://108.181.20.255:27347/livehttpplay?channel_id=23084
Story HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23085
UNIVERSO EAST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23086
UNIVERSO WEST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23087
UNIVISION EAST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23088
UNIVISION WEST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23089
GALAVISION EAST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23090
GALAVISION WEST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23091
UNIVISION TUDN USA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23092
UNIMAS EAST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23093
UNIMAS WEST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23094
Pac-12 Network HD,http://108.181.20.255:27347/livehttpplay?channel_id=23095
MAVTV HD WEST,http://108.181.20.255:27347/livehttpplay?channel_id=23096
HGTV HD WEST,http://108.181.20.255:27347/livehttpplay?channel_id=23097
FOOD NETWORK HD WEST,http://108.181.20.255:27347/livehttpplay?channel_id=23098
TRAVEL CHANNEL HD WEST,http://108.181.20.255:27347/livehttpplay?channel_id=23099
GREAT AMERICAN FAMILY WEST,http://108.181.20.255:27347/livehttpplay?channel_id=23100
MAGNOLIA HD WES,http://108.181.20.255:27347/livehttpplay?channel_id=23101
Newsnation (WGNA) HD,http://108.181.20.255:27347/livehttpplay?channel_id=23102
MLB NETWORK HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23103
A&amp;E HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23104
HISTORY EAST USA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23105
LIFETIME EAST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23106
LMN HD,http://108.181.20.255:27347/livehttpplay?channel_id=23107
fyi HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23108
Vice HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23109
bravo HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23110
SyFy  HD,http://108.181.20.255:27347/livehttpplay?channel_id=23111
USA HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23112
E! EAST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23113
TV ONE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23114
CNBC HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23115
MSNBC HD,http://108.181.20.255:27347/livehttpplay?channel_id=23116
CNBC WORLD HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23117
PARAMOUND CARIBE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23118
COMEDY CARIBE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23119
CHV HD CHILE,http://108.181.20.255:27347/livehttpplay?channel_id=23500
NICK HD,http://108.181.20.255:27347/livehttpplay?channel_id=23501
TNT SERIES HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23502
ESPN 4 HD,http://108.181.20.255:27347/livehttpplay?channel_id=23503
DHE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23504
ESPN EXTRA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23505
CARTOON NETWORK HD,http://108.181.20.255:27347/livehttpplay?channel_id=23506
DISCOVERY KIDS HD,http://108.181.20.255:27347/livehttpplay?channel_id=23507
FOX SPORTS 2 HD ARGENTINA,http://108.181.20.255:27347/livehttpplay?channel_id=23508
BABY FIRTS HD,http://108.181.20.255:27347/livehttpplay?channel_id=23509
SEÑAL COLOMBIA HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23510
ESPN 2 LATIONAMERICA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23511
CANAL 1 HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23512
CARACOL HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23513
REDMAS HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23514
RCN HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23515
FOXSPORTS 3 HD ARGENTINA,http://108.181.20.255:27347/livehttpplay?channel_id=23516
DISNEY CHANELL HD,http://108.181.20.255:27347/livehttpplay?channel_id=23517
ESPN 3 HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23518
TELETICA CANAL 7 COSTA RICA,http://108.181.20.255:27347/livehttpplay?channel_id=23519
UNIVERSAL REALITY HD,http://108.181.20.255:27347/livehttpplay?channel_id=23520
UNIVERSAL CINEMA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23521
UNIVERSAL PREMIER HD,http://108.181.20.255:27347/livehttpplay?channel_id=23522
ESPN PREMIUM HD,http://108.181.20.255:27347/livehttpplay?channel_id=23523
CANAL 13 HD CHILE,http://108.181.20.255:27347/livehttpplay?channel_id=23524
TELEAMAZONAS HD ECUADOR,http://108.181.20.255:27347/livehttpplay?channel_id=23525
24 HORAS HD (CHILE),http://108.181.20.255:27347/livehttpplay?channel_id=23526
CITY TV SD,http://108.181.20.255:27347/livehttpplay?channel_id=23527
RCN NOVELAS SD,http://108.181.20.255:27347/livehttpplay?channel_id=23528
NICK JR HD,http://108.181.20.255:27347/livehttpplay?channel_id=23529
LIFE TIME HD,http://108.181.20.255:27347/livehttpplay?channel_id=23530
ESPN HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23531
TELEANTIOQUIA HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23532
TELEPACIFICO HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23533
TELECARIBE HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23534
IVC HD VENEZUELA,http://108.181.20.255:27347/livehttpplay?channel_id=23535
EUROPA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23536
DIRECTV SPORTS COLOMBIA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23537
DIRECTV SPORTS2 HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23538
DIRECTV SPORTS+ HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23539
DIRECTV SPORTS FIGHT HD,http://108.181.20.255:27347/livehttpplay?channel_id=23540
TC ECUADOR,http://108.181.20.255:27347/livehttpplay?channel_id=23541
WIN SPORTS PREMIUM  COL,http://108.181.20.255:27347/livehttpplay?channel_id=23542
PX SPORTS HD,http://108.181.20.255:27347/livehttpplay?channel_id=23543
ON DIRECTV HD,http://108.181.20.255:27347/livehttpplay?channel_id=23544
TV CORTOS  HD,http://108.181.20.255:27347/livehttpplay?channel_id=23545
FOOD NETWORK HD,http://108.181.20.255:27347/livehttpplay?channel_id=23546
HGTV HD,http://108.181.20.255:27347/livehttpplay?channel_id=23547
WinSports HD,http://108.181.20.255:27347/livehttpplay?channel_id=23548
Tigo sports costa rica,http://108.181.20.255:27347/livehttpplay?channel_id=23549
UNIVERSAL COMEDY HD,http://108.181.20.255:27347/livehttpplay?channel_id=23550
UNIVERTSAL CRIMEN HD,http://108.181.20.255:27347/livehttpplay?channel_id=23551
MOVISTAR DEPORTES PERU HD,http://108.181.20.255:27347/livehttpplay?channel_id=23552
CANAL DE FUTBOL HD,http://108.181.20.255:27347/livehttpplay?channel_id=23553
GOL PERU HD,http://108.181.20.255:27347/livehttpplay?channel_id=23554
LOVE NATURE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23555
GOL TV ECUADOR,http://108.181.20.255:27347/livehttpplay?channel_id=23556
CNN CHILE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23557
TNT SPORTS CHILE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23558
FOX SPORTS CHILE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23559
ESPN2 HD CHILE,http://108.181.20.255:27347/livehttpplay?channel_id=23560
AMERICA TV HD PERU,http://108.181.20.255:27347/livehttpplay?channel_id=23561
LATINA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23562
MEGA TV HD,http://108.181.20.255:27347/livehttpplay?channel_id=23563

国外UK2,#genre#,DE=3
KCBS-TV CBS 2 (Los Angeles CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2637.ts
KNBC-TV NBC 4 (Los Angeles CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2453.ts
KTLA-TV CW 5 (Los Angeles CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/87547.ts
KABC-TV ABC 7 (Los Angeles CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2684.ts
KCAL-TV CBS/Ind. 9 (Los Angeles CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/87548.ts
KTTV-TV FOX 11 (Los Angeles CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2550.ts
KCOP-TV MyNetworkTV 13 (FOX 11+) (Los Angeles CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2478.ts
KSWB-TV FOX 5/69 (San Diego CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2534.ts
KNSD-TV NBC 7/39 (San Diego CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2439.ts
KFMB-TV CBS 8.1 (CBS 8+) (San Diego CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2623.ts
KFMB-DT CW/MyNetworkTV 8.2 (San Diego CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/446862.ts
KGTV-TV ABC 10 (San Diego CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2670.ts
KUSI-TV Ind. 51 (San Diego CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/710371.ts
KESQ-TV ABC 3 (Palm Springs CA),http://nocable.cc:8080/live/darriusthomas115@gmail.com/darriusthomas115@2025/121235.ts
KDFX-CA FOX 11/33 (Palm Springs CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/696419.ts
KMIR-TV NBC 36 (Palm Springs CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/89444.ts
KTVU-TV FOX 2 (San Francisco CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2533.ts
KRON-TV CW 4 (San Francisco CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/597171.ts
KGO-TV ABC 7 (San Francisco CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2669.ts
KNTV-TV NBC 10 (San Francisco CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2438.ts
KICU-TV MyNetworkTV 36 (FOX 2+) (San Francisco CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/89459.ts
KPYX-TV/KBCW-TV Ind. 44 (KPIX+) (San Francisco CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/34433.ts
KCRA-TV NBC 3 (Sacramento CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2440.ts
KXTV-TV ABC 10 (Sacramento CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2674.ts
KOVR-TV CBS 13 (Stockton/Sacramento CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2625.ts
KTXL-TV FOX 40 (Sacramento CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2537.ts
KMAX-TV CW 31 (Sacramento CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/89447.ts
KSEE-TV NBC 24 (Fresno CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/89432.ts
KMPH-TV FOX 26 (Fresno CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/434317.ts
KFSN-TV ABC 30 (Fresno CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2688.ts
KGPE-TV CBS 47 (Fresno CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/89431.ts
WFRE-TV CW 59 (Fresno CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/629104.ts
KGET-TV NBC 17 (Bakerfield CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/89427.ts
KERO-TV ABC 23 (Bakerfield CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/512981.ts
KBAK-TV CBS 29 (Bakerfield CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/89426.ts
