


省市频道源,#group#
布尔津2|澜露直播,https://st-video.xjmty.com/fs/livedit/e55abfa37af26e19/8ce9971c2177b3dd.m3u8 
阜康|澜露直播,http://120.69.17.15:50002/live/test1.m3u8 
吉木萨尔|澜露直播,http://218.31.201.189:9000/shiping1/prog_index.m3u8
五师|澜露直播,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8 
七师|澜露直播,https://liveout.btzx.com.cn/ybtkau/078syl.m3u8 
八师石河子|澜露直播,http://124.88.144.73:1935/live/xwzh/playlist.m3u8 
奎屯|澜露直播,http://218.84.12.186:8001/hls/main/playlist.m3u8
奇台|澜露直播,http://117.146.76.46:9090/stream1/m2e2000.m3u8
呼图壁|澜露直播,http://222.80.186.118:8088/live/video.m3u8 
四川地区,#genre#


四川经济|澜露直播,http://183.221.92.176:50080/hls/18/index.m3u8 
成都1|澜露直播,http://183.221.92.176:50080/hls/21/index.m3u8 
成都2|澜露直播,http://183.221.92.176:50080/hls/22/index.m3u8
乐山文旅|澜露直播,http://pwpull.leshan.cn/live/216e177701911000eb46902c00000000.flv
西昌|澜露直播,http://xcfb.screx.com.cn:18085/hlsnew1/channel1.m3u8
雅安文化|澜露直播,https://play.yunxya.com/channellive/whsh.m3u8
雅安新闻|澜露直播,https://play.yunxya.com/channellive/xinwen.m3u8
阆中|澜露直播,https://p2hs.vzan.com/slowlive/798833473879633259/live.m3u8
达州新闻综合|澜露直播,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
达州文化生活|澜露直播,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
达州通川频道|澜露直播,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
泸州科教生活|澜露直播,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
泸州新闻综合|澜露直播,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
什邡新闻频道|澜露直播,http://live.sfrmt.com:85/live/zhpd.m3u8
四川科教|澜露直播,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
朝天综合|澜露直播,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
昭觉|澜露直播,http://dcpull.sctvcloud.com/live/4bb3c2bd01881000e843b73a00000000/playlist.m3u8 
德格|澜露直播,http://tv.drs.ganzitv.com:8100/channellive/dege.flv 
宝兴|澜露直播,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
汉源|澜露直播,https://m3u8channel-hy.yunxya.com/nmip-media/channellive/channel104355/playlist.m3u8 
名山综合频道|澜露直播,https://m3u8channel-ms.yunxya.com/nmip-media/channellive/channel100249/playlist.m3u8 
石棉综合频道|澜露直播,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8 
天全新闻频道|澜露直播,https://m3u8channel-tq.yunxya.com/nmip-media/channellive/channel100634/playlist.m3u8
荥经|澜露直播,https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8
南江|澜露直播,http://36903.hlsplay.aodianyun.com/tv_radio_36903/tv_channel_1670.m3u8?auth_key=4842409639-0-0-319d3d61d27f502f5b5f0f76e7fa6874&extra_key=YptbuuU4ni8OBTztr__wTSm-QnJOZeFyY8K0svzHJXyx8i_Bwwirqaews6N1gr-_4uVfOgbaOHwbH5u3_SrH4tTfxj9Nq7Az5LOT0a8C2sHIKSmLBEAoz4lSxmsINvTeQ5QF1ngz-OYrciPm27dkyEEQdzEUxwSVphOF99qfQFU 
平昌|澜露直播,http://dcpull.sctvcloud.com/live/9d774482018e1000fec02f9500000000/playlist.m3u8 
通江|澜露直播,http://dcpull.sctvcloud.com/live/04ea69fa018910006ae9ef0600000000/playlist.m3u8 
犍为|澜露直播,http://p8.vzan.com/slowlive/230559508552681163/live.m3u8
峨眉山|澜露直播,https://embl.emsyd.jrem.cn/dsfdsfdsfdsfsfdshfgj/wwdsfdgd.m3u8?auth_key=1718610605-0-0-23887de4a278cb108ba8936de20eb854 
金河口|澜露直播,http://pili-live-hls.227.i2863.com/i2863-227/live_227_687291.m3u8
邻水|澜露直播,http://38.75.136.137:82/live1/scy.m3u8?id=scgals1&usign=93AynXLPWngxAwDWteZS7g
武胜|澜露直播,http://38.75.136.137:82/live1/scy.m3u8?id=scgaws1&usign=93AynXLPWngxAwDWteZS7g
安州|澜露直播,http://38.75.136.137:82/live1/scy.m3u8?id=scmyaz1&usign=93AynXLPWngxAwDWteZS7g
平武|澜露直播,http://38.75.136.137:82/live1/scy.m3u8?id=scmypw1&usign=93AynXLPWngxAwDWteZS7g
梓潼|澜露直播,http://38.75.136.137:82/live1/scy.m3u8?id=scmyzt1&usign=93AynXLPWngxAwDWteZS7g
洪雅|澜露直播,https://dg1sy-livehls.migucloud.com/live/TIMV9AKA_C0/playlist.m3u8 
彭山|澜露直播,https://play.psrmt.cn:443/live/ZYADBGLP_C0/playlist.m3u8
仁寿|澜露直播,https://play.scrstv.com.cn/TV/xwzh.m3u8?auth_key=1724660870-0-0-a245e661caf0188f84e8e486754a80ce 
会东|澜露直播,http://exfile.schdxww.com/nmip-media/channellive/channel100055/playlist.m3u8
雷波|澜露直播,https://lbplay.lbxww.gov.cn/Leiboshijie/Leiboshijie.m3u8?auth_key=1702544056-0-0-48584d0e0ebae2ea300c95882210f3ba
富顺|澜露直播,http://pili-live-rtmp.145.i2863.com/i2863-145/live_145_906964.m3u8
荣县|澜露直播,https://play.rongxianwang.net/ydrx/rongxianlive.m3u8?auth_key=1715846517-0-0-69728c58ca3d40f9331a8cf77d985e93 
朝天|澜露直播,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
剑阁|澜露直播,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
罗江|澜露直播,https://pull.luojiangrongmei.com/ljds/ljtv.m3u8
什邡|澜露直播,http://live.sfrmt.com:85/live/zhpd.m3u8
中江|澜露直播,https://bl.zjtvrm.cn/live/zjrmzxzb.m3u8?timestamp=20250617174454&encrypt=7759375eb83dccfe26811155bff1c4be
阆中|澜露直播,https://p2hs.vzan.com/slowlive/798833473879633259/live.m3u8
南部|澜露直播,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
仪陇|澜露直播,https://live.yilongnews.com/live/ylzhpd.m3u8?auth_key=1741134122-0-0-fbf8d764c05b0a2547234f0f9f64e4b6 
营山|澜露直播,https://m3u8channel.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
汶川|澜露直播,http://live.iwcmt.cn:90/live/zhxw.m3u8
大竹|澜露直播,https://lmt.dazhutv.cn/live1/live1.m3u8
渠县|澜露直播,http://183.222.248.153:81/hls/cfp2p8m3.m3u8
宣汉|澜露直播,http://livexuanhan.chinamcache.com/live/push1.m3u8
威远综合|澜露直播,https://wy-live-pull.thecover.cn/rmtlive/fmzb1710746907096.m3u8
长宁综合|澜露直播,http://cnpull.sccnfb.com/live/123456.m3u8
珙县综合|澜露直播,http://m3u8.chuanqigongxian.cn/nmip-media/channellive/channel100449/playlist.m3u8
筠连综合|澜露直播,https://play.dameijunlian.cn/live/10004131.m3u8?auth_key=1783733887-0-0-a1440d3435267d785dcbbe1629a42558
南溪|澜露直播,https://p2hs.vzan.com/slowlive/371673471833525863/live.m3u8 
叙州|澜露直播,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
泸州新闻|澜露直播,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
泸州科教|澜露直播,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
广安新闻|澜露直播,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安文旅|澜露直播,http://live1.gatv.com.cn:85/live/GGPD.m3u8
雅安新闻|澜露直播,https://play.yunxya.com/channellive/xinwen.m3u8
雅安文化|澜露直播,https://play.yunxya.com/channellive/whsh.m3u8
雅安雨城|澜露直播,https://m3u8channel-yc.yunxya.com/nmip-media/channellive/channel100103/playlist.m3u8 
广元综合|澜露直播,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
广元文化|澜露直播,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8 
宜宾新闻|澜露直播,https://aliplay.yibinrm.cn/live/10883325.m3u8?auth_key=1787043633-0-0-39d8f5805194371260add0dc047df1bb
宜宾公共|澜露直播,https://aliplay.yibinrm.cn/live/10883758.m3u8?auth_key=1787043729-0-0-9c09fecc544553a8659368cda33a1335
自贡综合|澜露直播,http://110.189.153.160:1001/zhpd.flv
自贡文化|澜露直播,http://110.189.153.160:1002/ggpd.flv
德阳文旅|澜露直播,https://zb.scdytv.cn/live/wlkj.m3u8
德阳新闻|澜露直播,https://zb.scdytv.cn/live/xwpd.m3u8
甘孜综合|澜露直播,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
崇州|澜露直播,https://livesec.mudu.tv/watch/x6h90s.m3u8?auth_key=1718591057-413387-0-d86b69d055411656b69ef6be0fc89497
成都高新|澜露直播,https://livepgc.chinamcache.com/pgc/d849e3b837e34409b46124c267a8a1cf.m3u8?auth_key=1719565624-0-0-c80453df5f2edc88776ce766e497b52b
定南|澜露直播,https://play-sh13.quklive.com/live/1762136155495343.m3u8?auth_key=2077496271-c46d3a24f8c647e9bce8ab5282c718b0-0-860d2c359f24e71c3d33cbb07fbbf120
甘孜|澜露直播,https://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8
万荣综合|澜露直播,http://60.222.246.220:19433/hls1.m3u8
垫江综合|澜露直播,http://125.62.24.185:80/1.m3u8
汶川|澜露直播,http://live.iwcmt.cn:90/live/zhxw.m3u8
自贡综合|澜露直播,http://110.189.153.160:1001/zhpd.flv
自贡文化生活|澜露直播,http://110.189.153.160:1002/ggpd.flv
甘孜|澜露直播,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
汶川新闻综合|澜露直播,http://live.iwcmt.cn:90/live/zhxw.m3u8
营山电视台|澜露直播,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
璧山综合|澜露直播,http://222.179.42.129:8181/hls1.m3u8
荣昌综合|澜露直播,http://183.64.181.25:40023/rongchang01.m3u8
黑水|澜露直播,http://live.schstv.com:90/live/xwzh.m3u8
峨眉山|澜露直播,https://stream1.freetv.fun/1cf7575c3f1da0d65a80772246f246826b620f4fc0a04498bcab9ef71172c462.m3u8
四川文化|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.1.101:5140
四川文化|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.1.101:5140
四川文化|澜露直播,http://xdnas.teop.cn:8189/rtp/239.93.1.101:5140
四川经济|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.1.102:5140
四川经济|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.1.102:5140
四川经济|澜露直播,http://xdnas.teop.cn:8189/rtp/239.93.1.102:5140
四川新闻|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.47:5140
四川新闻|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.0.47:5140
四川新闻|澜露直播,http://xdnas.teop.cn:8189/rtp/239.93.0.47:5140
四川影视|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.166:5140
四川影视|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.0.166:5140
四川影视|澜露直播,http://xdnas.teop.cn:8189/rtp/239.93.0.166:5140
四川科教|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.42.44:5140
四川科教|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.42.44:5140
四川科教|澜露直播,http://xdnas.teop.cn:8189/rtp/239.93.42.44:5140
四川乡村|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.52:5140
四川乡村|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.0.52:5140
四川乡村|澜露直播,http://xdnas.teop.cn:8189/rtp/239.93.0.52:5140
妇女儿童|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.219:5140
妇女儿童|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.0.219:5140
妇女儿童|澜露直播,http://xdnas.teop.cn:8189/rtp/239.93.0.219:5140
成都新闻|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.16:5140
成都新闻|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.0.16:5140
成都新闻|澜露直播,http://xdnas.teop.cn:8189/rtp/239.93.0.16:5140
成都经济|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.17:1239
成都经济|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.0.17:1239
成都经济|澜露直播,http://xdnas.teop.cn:8189/rtp/239.93.0.17:1239
成都都市|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.18:1238
成都都市|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.0.18:1238
成都都市|澜露直播,http://xdnas.teop.cn:8189/rtp/239.93.0.18:1238
成都影视|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.19:1250
成都影视|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.0.19:1250
成都影视|澜露直播,http://xdnas.teop.cn:8189/rtp/239.93.0.19:1250
成都公共|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.1.231:5140
成都公共|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.1.231:5140
成都公共|澜露直播,http://xdnas.teop.cn:8189/rtp/239.93.1.231:5140
成都少儿|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.21:1251
成都少儿|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.0.21:1251
成都少儿|澜露直播,http://xdnas.teop.cn:8189/rtp/239.93.0.21:1251
峨眉电影|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.252:5140
峨眉电影|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.0.252:5140
峨眉电影|澜露直播,http://xdnas.teop.cn:8189/rtp/239.93.0.252:5140
四川影视|澜露直播,http://112.19.88.97:8899/rtp/239.11.0.77:5140
四川影视|澜露直播,http://nas.201606.xyz:4022/rtp/239.11.0.77:5140
四川影视|澜露直播,http://www.lfkj88.top:8188/rtp/239.11.0.77:5140
四川科教|澜露直播,http://112.19.88.97:8899/rtp/239.11.0.194:5140
四川科教|澜露直播,http://nas.201606.xyz:4022/rtp/239.11.0.194:5140
四川科教|澜露直播,http://www.lfkj88.top:8188/rtp/239.11.0.194:5140
峨眉电影|澜露直播,http://112.19.88.97:8899/rtp/239.11.0.11:5140
峨眉电影|澜露直播,http://nas.201606.xyz:4022/rtp/239.11.0.11:5140
峨眉电影|澜露直播,http://www.lfkj88.top:8188/rtp/239.11.0.11:5140
稻城电视台|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.29:5140
稻城电视台|澜露直播,http://nas.201606.xyz:4022/rtp/239.10.0.29:5140
稻城电视台|澜露直播,http://www.lfkj88.top:8188/rtp/239.10.0.29:5140
宜宾新闻|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.33:5140
宜宾新闻|澜露直播,http://nas.201606.xyz:4022/rtp/239.10.0.33:5140
宜宾新闻|澜露直播,http://www.lfkj88.top:8188/rtp/239.10.0.33:5140
cdtv1|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.11:5140
cdtv1|澜露直播,http://nas.201606.xyz:4022/rtp/239.10.0.11:5140
cdtv1|澜露直播,http://www.lfkj88.top:8188/rtp/239.10.0.11:5140
cdtv2|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.12:5140
cdtv2|澜露直播,http://nas.201606.xyz:4022/rtp/239.10.0.12:5140
cdtv2|澜露直播,http://www.lfkj88.top:8188/rtp/239.10.0.12:5140
cdtv3|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.13:5140
cdtv3|澜露直播,http://nas.201606.xyz:4022/rtp/239.10.0.13:5140
cdtv3|澜露直播,http://www.lfkj88.top:8188/rtp/239.10.0.13:5140
cdtv4|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.14:5140
cdtv4|澜露直播,http://nas.201606.xyz:4022/rtp/239.10.0.14:5140
cdtv4|澜露直播,http://www.lfkj88.top:8188/rtp/239.10.0.14:5140
cdtv5|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.15:5140
cdtv5|澜露直播,http://nas.201606.xyz:4022/rtp/239.10.0.15:5140
cdtv5|澜露直播,http://www.lfkj88.top:8188/rtp/239.10.0.15:5140
cdtv6|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.16:5140
cdtv6|澜露直播,http://nas.201606.xyz:4022/rtp/239.10.0.16:5140
cdtv6|澜露直播,http://www.lfkj88.top:8188/rtp/239.10.0.16:5140
HOT爱喜剧|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.143:5140
HOT爱喜剧|澜露直播,http://nas.201606.xyz:4022/rtp/239.10.0.143:5140
HOT爱喜剧|澜露直播,http://www.lfkj88.top:8188/rtp/239.10.0.143:5140
HOT经典|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.151:5140
HOT经典|澜露直播,http://nas.201606.xyz:4022/rtp/239.10.0.151:5140
HOT经典|澜露直播,http://www.lfkj88.top:8188/rtp/239.10.0.151:5140
稻城电视台|澜露直播,http://117.176.215.210:24088/rtp/239.10.0.29:5140
四川影视|澜露直播,http://117.176.215.210:24088/rtp/239.11.0.77:5140
四川科教|澜露直播,http://117.176.215.210:24088/rtp/239.11.0.194:5140
2四川科教|澜露直播,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
巴南综合|澜露直播,https://live.cqbntv.com/bnmc/tv0709.m3u8
3四川公共乡村|澜露直播,http://home.yixi.pro:10043/udp/239.93.0.52:5140
3四川妇女儿童|澜露直播,http://home.yixi.pro:10043/udp/239.93.0.219:5140
3四川影视文艺|澜露直播,http://home.yixi.pro:10043/udp/239.93.0.166:5140
3四川文化旅游|澜露直播,http://home.yixi.pro:10043/udp/239.93.1.101:5140
3四川新闻|澜露直播,http://home.yixi.pro:10043/udp/239.93.0.47:5140
3四川经济|澜露直播,http://home.yixi.pro:10043/udp/239.93.1.102:5140
3峨眉电影|澜露直播,http://home.yixi.pro:10043/udp/239.93.1.54:5140
凤凰中文|澜露直播,http://home.yixi.pro:10043/udp/239.93.0.162:2192
凤凰资讯|澜露直播,http://home.yixi.pro:10043/udp/239.93.0.118:2191
CHANNEL-V|澜露直播,http://home.yixi.pro:10043/udp/239.93.0.157:2194
星空卫视|澜露直播,http://home.yixi.pro:10043/udp/239.93.0.156:2193
CDTV-1画中画|澜露直播,http://home.yixi.pro:10043/udp/239.93.1.58:5140
CDTV-1高清|澜露直播,http://home.yixi.pro:10043/udp/239.93.0.16:5140
CDTV-2|澜露直播,http://home.yixi.pro:10043/udp/239.93.0.17:1239
CDTV-3|澜露直播,http://home.yixi.pro:10043/udp/239.93.0.18:1238
CDTV-4|澜露直播,http://home.yixi.pro:10043/udp/239.93.0.19:1250
CDTV-5高清|澜露直播,http://home.yixi.pro:10043/udp/239.93.1.231:5140
CDTV-6|澜露直播,http://home.yixi.pro:10043/udp/239.93.0.21:1251
CDTV-8高清|澜露直播,http://home.yixi.pro:10043/udp/239.93.0.22:1252
SCTV-2画中画|澜露直播,http://home.yixi.pro:10043/udp/239.93.1.62:5140
SCTV-3画中画|澜露直播,http://home.yixi.pro:10043/udp/239.93.1.211:5140
SCTV-4画中画|澜露直播,http://home.yixi.pro:10043/udp/239.93.1.139:5140
SCTV-5画中画|澜露直播,http://home.yixi.pro:10043/udp/239.93.1.254:5140
SCTV-6画中画|澜露直播,http://home.yixi.pro:10043/udp/239.93.1.140:5140
SCTV-7画中画|澜露直播,http://home.yixi.pro:10043/udp/239.93.1.145:5140
SCTV-科教画中画|澜露直播,http://home.yixi.pro:10043/udp/239.93.1.146:5140
SCTV-9画中画|澜露直播,http://home.yixi.pro:10043/udp/239.93.1.148:5140
峨眉电影-单音轨|澜露直播,http://home.yixi.pro:10043/udp/239.93.1.95:5140
四川全网,#genre#
四川康定|澜露直播,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?
自贡综合|澜露直播,http://110.189.153.160:1001/zhpd.flv?zsicd
甘孜综合|澜露直播,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
松潘新闻综合|澜露直播,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
汶川新闻综合|澜露直播,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
利州综合|澜露直播,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
泸县新闻综合|澜露直播,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
泸县新闻综合|澜露直播,http://lxfile.lxxcb.cn:80/nmip-media/channellive/channel103799/playlist.m3u8
凉山新闻综合|澜露直播,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
金川新闻综合|澜露直播,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
利州综合频道|澜露直播,http://tvfile.lzgbdst.com:80/nmip-media/channellive/channel106876/playlist.m3u8
德格综合频道|澜露直播,http://dgfile.ganzitv.com:80/nmip-media/channellive/channel101955/playlist.m3u8
康定新闻综合|澜露直播,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?zsicd
康定新闻综合|澜露直播,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
广安公共|澜露直播,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
泸州公共|澜露直播,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8
自贡公共|澜露直播,http://110.189.153.160:1002/ggpd.flv?zsicd
长宁综合|澜露直播,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
什邡新闻频道|澜露直播,http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd
金川乡村|澜露直播,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
乐至综合|澜露直播,http://175.155.106.72:89/live1/live1.m3u8?zsicd
金堂电视台|澜露直播,http://live.jtxwzx.com.cn:80/jtdst/hd/live.m3u8
长宁综合频道|澜露直播,http://cnpull.sccnfb.com:80/live/123456.m3u8
宣汉新闻综合|澜露直播,http://livexuanhan.chinamcache.com:80/live/push1.m3u8
朝天新闻综合|澜露直播,https://m3u8.channel.dzsm.com:443/nmip-media/channellive/channel104601/playlist.m3u8
青川新闻综合|澜露直播,http://qcfile.qcrmt.com:80/nmip-media/channellive/channel100933/playlist.m3u8
旺苍新闻综合|澜露直播,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
西昌综合频道|澜露直播,http://xcfb.screx.com.cn:18085/hlsnew1/channel1.m3u8
井研新闻综合|澜露直播,http://tvfile.jyrmt.cn:80/nmip-media/channellive/channel104452/playlist.m3u8
沐川综合频道|澜露直播,rtmp://tv.mcrm.org.cn:1935/channellive/tv01
巴中综合|澜露直播,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
